order_id,product_id,unit_price,quantity,discount
7266,322,280.84,10,0.2
7266,209,211.06,4,0.0
7267,456,252.3,3,0.15
7268,627,339.76,10,0.05
7269,695,240.24,6,0.15
7269,315,312.83,7,0.2
7269,380,91.04,1,0.15
7269,252,305.84,9,0.0
7270,122,318.22,9,0.2
7270,461,339.67,4,0.0
7270,632,126.22,6,0.0
7271,980,115.34,7,0.15
7272,35,98.05,9,0.1
7273,62,437.53,5,0.15
7273,214,391.07,2,0.0
7273,569,488.31,9,0.2
7274,199,239.38,7,0.15
7274,797,418.66,3,0.05
7274,77,350.92,1,0.0
7274,964,358.94,10,0.1
7275,856,237.7,2,0.05
7275,964,24.98,3,0.0
7275,592,422.71,4,0.0
7276,80,255.39,2,0.0
7276,385,383.83,1,0.05
7276,206,388.14,3,0.1
7276,992,327.06,8,0.05
7276,296,222.42,10,0.1
7277,729,199.65,3,0.15
7277,317,103.17,6,0.2
7277,799,185.48,9,0.05
7277,249,152.15,5,0.2
7277,926,436.47,3,0.2
7278,879,396.99,6,0.15
7279,978,435.73,7,0.05
7279,960,126.18,2,0.15
7279,173,360.85,4,0.1
7279,678,401.7,3,0.1
7280,883,406.8,6,0.05
7280,679,174.95,7,0.2
7280,745,473.36,1,0.2
7280,967,272.56,7,0.05
7280,938,181.47,8,0.05
7281,516,82.09,6,0.1
7281,842,55.81,8,0.05
7281,643,496.95,3,0.2
7281,613,57.29,8,0.0
7281,563,205.76,5,0.05
7282,643,207.15,6,0.2
7283,62,393.97,9,0.1
7284,779,345.42,7,0.0
7285,645,432.45,2,0.05
7285,56,80.95,2,0.05
7286,553,160.88,8,0.05
7286,910,125.84,8,0.1
7286,803,262.33,5,0.2
7287,922,326.82,10,0.2
7287,712,17.6,3,0.05
7287,908,174.65,1,0.2
7287,233,61.61,6,0.15
7287,781,356.08,9,0.0
7288,482,140.98,2,0.1
7288,714,395.92,6,0.15
7289,582,306.19,3,0.0
7290,775,140.27,1,0.1
7291,550,68.51,1,0.1
7291,608,416.7,8,0.15
7291,580,337.8,2,0.1
7291,168,290.42,5,0.05
7291,415,154.58,6,0.0
7292,237,409.29,7,0.2
7293,852,305.54,6,0.15
7294,829,350.79,3,0.05
7294,264,164.8,9,0.2
7294,720,238.83,10,0.1
7295,4,188.73,3,0.1
7295,359,43.57,1,0.2
7295,840,248.47,2,0.1
7296,11,309.8,3,0.05
7296,807,312.56,4,0.1
7296,852,210.53,3,0.2
7297,164,154.34,4,0.1
7297,376,144.51,6,0.2
7297,737,300.27,8,0.05
7297,971,221.44,5,0.2
7298,832,174.53,1,0.0
7298,927,85.74,1,0.2
7298,848,365.62,8,0.05
7299,940,273.92,3,0.2
7299,388,204.32,2,0.2
7299,701,258.49,9,0.1
7299,468,315.69,5,0.0
7299,794,215.26,1,0.2
7300,883,148.42,1,0.05
7300,225,415.16,1,0.0
7300,818,393.82,4,0.0
7301,816,43.98,3,0.15
7302,253,273.82,7,0.2
7302,613,156.27,7,0.15
7303,544,483.55,5,0.2
7303,415,71.22,6,0.05
7303,495,452.13,2,0.05
7303,206,92.48,2,0.2
7304,261,104.38,7,0.0
7305,430,141.18,4,0.15
7305,585,396.62,5,0.1
7305,57,136.06,7,0.2
7306,310,42.4,2,0.0
7306,141,211.03,1,0.2
7306,664,309.11,1,0.1
7307,649,28.4,3,0.15
7307,885,389.46,2,0.1
7308,648,479.07,8,0.0
7309,264,19.68,5,0.1
7310,268,403.67,4,0.2
7310,779,292.68,10,0.05
7310,777,79.03,5,0.0
7310,923,498.43,5,0.1
7311,880,326.9,6,0.15
7311,497,478.43,4,0.1
7311,586,258.17,6,0.1
7311,47,63.71,4,0.0
7311,714,260.55,3,0.15
7312,40,212.55,10,0.05
7312,783,60.28,4,0.2
7312,2,330.7,1,0.1
7313,725,214.13,8,0.1
7314,949,389.48,8,0.2
7314,643,421.06,9,0.2
7314,965,36.96,4,0.0
7314,783,440.81,10,0.05
7314,127,246.49,9,0.0
7315,720,348.2,3,0.0
7315,2,235.1,10,0.2
7316,291,439.85,2,0.2
7316,603,42.04,5,0.0
7316,331,40.01,10,0.0
7317,121,58.24,9,0.1
7317,921,114.28,2,0.0
7317,398,213.02,1,0.15
7317,581,489.86,10,0.15
7318,7,269.14,2,0.05
7318,190,242.68,2,0.15
7318,333,245.89,3,0.15
7318,725,274.09,6,0.15
7319,784,178.73,3,0.2
7319,889,300.73,2,0.15
7319,73,409.13,9,0.15
7319,62,400.86,2,0.2
7319,805,480.84,6,0.1
7320,679,213.4,7,0.15
7320,325,274.5,10,0.0
7321,922,461.97,2,0.0
7321,759,217.47,7,0.2
7321,308,449.13,2,0.1
7322,296,481.97,6,0.05
7322,22,386.02,3,0.15
7323,787,297.08,7,0.2
7323,638,473.47,8,0.15
7323,422,262.99,10,0.2
7323,678,409.75,1,0.15
7323,967,283.24,9,0.0
7324,842,66.04,4,0.15
7324,996,299.21,7,0.1
7324,13,338.5,5,0.2
7324,268,482.51,8,0.0
7325,565,159.44,1,0.05
7325,241,44.4,2,0.0
7326,365,322.45,8,0.0
7326,497,44.09,4,0.0
7326,771,466.16,8,0.2
7327,628,256.96,5,0.1
7327,941,194.74,10,0.1
7327,21,460.96,3,0.0
7328,964,106.43,1,0.05
7329,202,386.66,4,0.1
7329,584,142.95,4,0.1
7330,84,384.74,5,0.1
7330,239,248.26,8,0.2
7330,877,45.99,2,0.2
7330,204,201.09,6,0.15
7331,843,457.93,6,0.1
7331,379,490.94,7,0.0
7332,444,495.76,7,0.1
7332,64,247.61,3,0.1
7332,459,112.54,7,0.2
7332,722,118.1,9,0.1
7333,608,62.53,6,0.15
7333,467,302.09,1,0.0
7333,350,163.71,9,0.05
7334,433,296.34,4,0.15
7334,657,35.84,4,0.0
7335,450,420.05,10,0.2
7336,839,54.35,1,0.2
7336,735,174.94,3,0.15
7337,990,460.8,3,0.2
7337,250,172.85,7,0.2
7337,909,122.55,5,0.1
7337,734,66.95,7,0.0
7337,754,351.17,7,0.1
7338,322,330.49,4,0.2
7339,956,93.74,7,0.05
7339,784,311.24,4,0.15
7340,524,410.15,10,0.2
7340,562,199.42,1,0.1
7340,235,83.64,1,0.1
7341,558,196.22,8,0.2
7341,145,47.39,4,0.2
7341,910,255.51,2,0.1
7341,325,256.44,10,0.1
7341,149,439.53,10,0.1
7342,889,268.99,3,0.2
7342,939,309.35,8,0.2
7342,477,12.91,8,0.15
7342,906,215.47,6,0.1
7342,80,185.19,9,0.0
7343,108,35.78,2,0.05
7343,941,212.54,2,0.05
7343,533,100.49,2,0.15
7343,452,109.09,8,0.15
7344,108,228.44,6,0.2
7344,246,278.43,6,0.15
7344,415,276.41,3,0.0
7344,318,362.11,3,0.2
7344,662,451.36,10,0.2
7345,214,409.85,2,0.1
7345,785,129.97,2,0.2
7345,330,132.72,7,0.15
7346,410,449.02,6,0.0
7346,198,183.63,2,0.0
7347,663,275.66,5,0.1
7347,230,118.56,1,0.0
7347,24,93.63,10,0.0
7348,460,353.16,8,0.15
7348,381,302.64,8,0.0
7348,301,477.14,6,0.2
7349,70,258.7,5,0.15
7349,658,414.18,2,0.15
7349,980,83.45,5,0.15
7350,148,231.54,10,0.2
7351,501,396.52,2,0.2
7351,176,414.54,8,0.2
7352,833,124.61,1,0.15
7352,246,188.36,10,0.15
7353,72,74.19,3,0.0
7353,248,351.98,3,0.05
7353,365,460.89,8,0.2
7353,352,222.76,8,0.15
7354,35,52.81,3,0.2
7355,565,178.74,6,0.0
7356,187,277.57,10,0.2
7356,666,131.1,2,0.0
7356,605,286.07,10,0.15
7356,278,279.85,6,0.1
7357,378,77.77,6,0.15
7358,22,199.28,6,0.15
7358,760,160.56,4,0.05
7358,903,440.14,1,0.0
7359,563,403.6,2,0.1
7359,626,254.76,3,0.15
7359,345,467.49,1,0.15
7359,971,354.46,7,0.05
7359,11,84.72,9,0.05
7360,337,179.37,9,0.15
7360,13,166.71,4,0.0
7361,201,284.15,9,0.1
7361,324,85.38,1,0.2
7362,96,154.8,7,0.05
7362,537,489.55,1,0.1
7362,280,429.98,3,0.1
7363,752,439.03,8,0.05
7363,512,229.49,2,0.05
7363,651,452.18,10,0.05
7364,111,325.03,1,0.2
7365,681,118.79,9,0.0
7365,606,234.33,4,0.2
7366,785,418.75,10,0.0
7366,661,124.03,3,0.0
7366,470,332.83,6,0.0
7367,902,323.82,8,0.05
7367,375,372.72,8,0.15
7367,438,45.75,8,0.05
7368,480,438.48,8,0.15
7368,675,318.8,10,0.15
7368,749,125.17,5,0.15
7368,571,23.17,8,0.0
7369,18,349.35,2,0.2
7369,908,77.02,1,0.1
7369,140,260.42,4,0.15
7370,887,234.69,1,0.05
7370,173,147.04,6,0.1
7370,338,328.01,3,0.15
7370,789,443.17,5,0.15
7370,67,288.13,4,0.1
7371,195,74.51,3,0.2
7371,183,104.06,3,0.0
7371,776,465.37,1,0.05
7372,216,24.96,5,0.2
7372,191,151.39,1,0.0
7372,129,143.97,4,0.1
7372,802,151.53,7,0.05
7373,512,365.35,10,0.05
7373,986,255.13,8,0.05
7374,181,106.72,8,0.15
7374,283,92.01,1,0.1
7374,792,433.1,9,0.1
7374,249,150.55,8,0.15
7375,654,410.94,6,0.1
7375,566,289.92,5,0.2
7376,573,396.79,8,0.1
7376,167,292.91,6,0.1
7376,766,301.73,8,0.15
7377,257,468.75,1,0.2
7377,978,402.3,8,0.0
7377,109,36.01,3,0.05
7377,989,174.53,10,0.0
7377,244,203.19,4,0.0
7378,189,427.78,5,0.15
7378,688,340.11,10,0.1
7378,872,423.5,7,0.15
7378,271,339.04,6,0.15
7378,763,352.03,1,0.05
7379,506,218.96,3,0.1
7380,82,367.83,10,0.15
7380,925,64.81,3,0.15
7380,244,368.93,5,0.2
7381,845,303.56,5,0.2
7381,493,156.25,9,0.1
7381,825,347.29,3,0.15
7382,693,322.19,4,0.15
7382,284,467.86,6,0.15
7382,596,440.03,6,0.1
7383,303,160.5,10,0.0
7383,85,177.09,1,0.05
7383,339,78.91,10,0.1
7383,525,42.95,9,0.1
7383,473,334.48,9,0.2
7384,961,46.64,6,0.1
7384,386,12.69,9,0.2
7384,528,65.36,10,0.0
7384,88,424.44,8,0.15
7385,578,146.56,1,0.0
7385,121,158.07,9,0.15
7385,831,469.29,10,0.0
7385,381,267.3,1,0.05
7385,477,194.67,8,0.2
7386,165,290.85,10,0.05
7386,262,162.0,8,0.1
7387,461,93.62,9,0.0
7387,517,191.6,2,0.1
7387,303,209.0,5,0.2
7387,469,311.94,8,0.05
7387,329,300.19,6,0.05
7388,280,111.23,2,0.15
7389,296,78.22,7,0.05
7390,380,384.94,8,0.05
7390,640,487.52,9,0.1
7390,615,201.33,9,0.1
7390,655,259.29,6,0.15
7391,986,332.53,6,0.15
7391,31,188.13,10,0.15
7391,380,186.61,4,0.2
7391,18,491.76,10,0.0
7392,542,335.57,10,0.1
7392,790,30.0,5,0.2
7392,641,494.45,5,0.15
7392,968,365.75,3,0.2
7392,667,463.65,9,0.2
7393,370,35.34,9,0.05
7393,535,34.72,7,0.2
7394,695,10.72,6,0.1
7394,841,432.53,7,0.0
7395,770,145.05,2,0.0
7395,286,246.98,4,0.2
7396,630,368.96,5,0.05
7396,395,359.47,7,0.2
7396,158,473.1,5,0.2
7397,35,42.65,5,0.05
7397,454,401.0,4,0.1
7397,23,365.6,1,0.1
7398,714,192.02,2,0.0
7398,760,413.94,7,0.05
7398,26,25.82,1,0.05
7399,117,328.38,1,0.1
7400,148,478.08,9,0.2
7401,705,331.03,1,0.05
7401,46,324.87,6,0.0
7401,299,314.68,1,0.0
7401,612,61.5,9,0.2
7402,345,51.67,3,0.2
7402,168,390.74,3,0.15
7402,405,29.7,7,0.0
7403,383,72.29,8,0.2
7403,578,250.92,7,0.0
7404,47,63.76,4,0.0
7404,187,398.39,1,0.0
7404,462,262.64,5,0.2
7405,151,137.84,1,0.05
7405,351,188.58,2,0.2
7405,943,259.76,10,0.05
7406,766,198.32,5,0.2
7406,324,156.51,9,0.2
7406,505,460.11,10,0.05
7407,717,294.23,2,0.0
7407,770,208.58,2,0.15
7407,684,350.18,5,0.15
7407,747,197.16,4,0.05
7408,441,370.7,9,0.2
7408,229,76.47,8,0.2
7408,683,412.53,8,0.15
7408,724,276.1,3,0.1
7409,533,258.09,6,0.0
7409,654,203.02,3,0.15
7409,311,119.24,8,0.1
7410,709,153.71,3,0.1
7410,523,24.9,6,0.1
7410,777,394.86,7,0.2
7411,792,68.89,5,0.05
7411,205,66.0,5,0.15
7412,672,401.77,1,0.05
7412,244,87.05,1,0.1
7413,307,92.8,5,0.0
7413,286,453.85,3,0.1
7413,9,119.66,1,0.1
7414,607,375.97,10,0.0
7414,647,326.25,3,0.15
7414,164,467.28,7,0.0
7414,31,342.48,4,0.15
7414,737,328.19,7,0.05
7415,641,187.41,9,0.1
7415,916,345.18,3,0.2
7415,535,494.5,9,0.0
7416,714,56.77,3,0.0
7416,702,63.91,3,0.15
7417,408,289.15,7,0.1
7417,525,319.37,2,0.0
7417,347,243.36,8,0.2
7417,378,420.94,1,0.05
7417,790,255.26,1,0.1
7418,987,404.03,1,0.15
7418,995,162.79,2,0.15
7418,218,254.71,1,0.05
7418,620,376.22,5,0.2
7418,22,101.13,10,0.0
7419,526,10.52,1,0.15
7419,917,234.99,3,0.1
7419,193,341.5,3,0.0
7419,283,406.43,10,0.2
7420,598,320.55,1,0.2
7420,223,143.49,9,0.05
7420,58,416.47,2,0.05
7421,918,299.72,5,0.0
7421,196,345.32,2,0.2
7421,803,420.03,8,0.05
7422,279,104.94,2,0.15
7422,179,178.71,2,0.05
7422,974,221.61,4,0.0
7422,621,65.85,10,0.15
7423,820,158.97,10,0.0
7423,358,369.88,8,0.2
7423,643,39.52,9,0.2
7423,370,177.78,6,0.15
7423,922,202.54,5,0.0
7424,189,451.56,5,0.0
7424,383,327.32,4,0.15
7424,229,123.88,4,0.0
7424,114,362.72,6,0.15
7425,100,311.37,9,0.15
7425,689,20.1,4,0.15
7425,129,245.3,10,0.0
7426,266,393.53,2,0.15
7426,160,321.65,3,0.15
7426,327,236.89,8,0.05
7427,961,415.47,8,0.2
7428,671,85.54,8,0.2
7428,923,476.46,7,0.1
7428,840,14.46,4,0.0
7428,504,373.88,4,0.1
7428,744,436.53,9,0.05
7429,432,312.67,8,0.0
7429,161,279.47,4,0.05
7429,327,391.58,10,0.1
7429,233,106.72,3,0.0
7430,345,101.17,4,0.2
7430,584,434.87,4,0.0
7430,357,175.81,2,0.0
7431,714,367.09,6,0.0
7431,96,330.92,10,0.15
7431,558,395.55,3,0.2
7432,51,369.19,10,0.0
7433,711,263.34,9,0.1
7433,517,33.8,1,0.05
7433,455,268.43,10,0.0
7433,9,59.68,4,0.05
7433,910,447.51,4,0.15
7434,577,203.72,4,0.05
7435,283,432.1,3,0.15
7435,577,295.06,1,0.15
7435,981,74.83,9,0.0
7435,411,463.38,10,0.05
7436,858,409.15,10,0.15
7436,300,307.44,10,0.0
7436,812,33.47,4,0.0
7437,782,416.91,9,0.0
7437,247,142.59,7,0.0
7437,454,12.66,10,0.0
7437,596,441.39,5,0.2
7437,749,93.59,6,0.2
7438,62,247.97,4,0.0
7438,182,397.1,10,0.2
7439,543,168.28,1,0.0
7439,877,155.68,5,0.05
7439,35,11.79,2,0.0
7439,337,316.88,7,0.15
7440,808,179.14,2,0.05
7441,59,242.33,4,0.1
7442,363,342.66,5,0.05
7442,779,374.76,7,0.1
7443,951,244.69,6,0.2
7443,786,139.77,2,0.05
7444,184,99.93,10,0.0
7444,394,141.77,9,0.1
7444,812,429.5,7,0.0
7444,846,258.53,5,0.15
7444,318,167.95,9,0.1
7445,751,412.47,9,0.2
7445,451,128.62,1,0.0
7445,229,483.11,2,0.05
7446,956,98.5,3,0.2
7446,622,426.93,2,0.1
7446,146,419.08,1,0.15
7446,306,68.95,9,0.2
7447,983,81.02,2,0.15
7447,212,64.78,5,0.15
7448,325,54.72,6,0.15
7448,215,37.77,6,0.15
7448,993,371.11,2,0.1
7448,34,130.04,1,0.05
7449,854,330.44,10,0.0
7449,729,338.8,3,0.1
7449,401,386.34,5,0.0
7449,464,147.45,3,0.2
7450,132,92.85,1,0.0
7450,260,306.62,5,0.0
7451,952,258.92,5,0.05
7452,480,202.0,3,0.15
7452,621,132.1,4,0.05
7452,708,485.6,4,0.05
7452,417,184.8,3,0.0
7452,486,441.54,8,0.1
7453,916,439.69,5,0.0
7454,378,461.14,3,0.2
7454,104,239.49,3,0.2
7454,445,43.71,2,0.15
7455,226,415.84,2,0.15
7455,953,440.01,7,0.1
7455,883,278.31,9,0.05
7455,286,37.6,10,0.1
7455,590,366.59,3,0.0
7456,347,394.64,7,0.1
7456,484,270.86,4,0.15
7456,20,49.39,6,0.05
7456,273,381.34,4,0.15
7457,195,486.79,5,0.2
7457,696,61.27,7,0.15
7457,115,133.74,2,0.05
7457,499,69.35,9,0.05
7458,156,214.97,4,0.1
7458,358,335.76,6,0.05
7458,578,326.16,8,0.2
7458,871,154.04,2,0.15
7459,473,175.83,7,0.0
7459,911,420.98,10,0.0
7459,749,171.92,6,0.1
7460,383,232.57,7,0.0
7461,774,468.71,4,0.1
7461,156,77.39,9,0.05
7461,573,39.28,8,0.2
7462,433,169.61,4,0.1
7462,129,365.79,3,0.0
7462,158,119.16,3,0.2
7462,255,215.31,9,0.15
7462,691,349.82,8,0.05
7463,336,460.69,10,0.15
7463,582,35.33,10,0.05
7464,289,313.68,10,0.05
7464,507,158.1,4,0.05
7464,366,371.01,1,0.0
7464,560,301.96,1,0.2
7464,383,148.37,2,0.15
7465,607,249.76,6,0.1
7465,24,410.89,10,0.1
7465,717,287.53,6,0.0
7465,112,192.77,7,0.05
7466,442,16.77,7,0.2
7466,687,89.55,7,0.05
7467,291,197.05,6,0.2
7467,968,224.13,7,0.1
7467,720,401.56,2,0.1
7467,20,434.39,3,0.1
7468,627,169.39,5,0.15
7468,340,147.89,10,0.2
7468,391,455.17,10,0.2
7468,735,239.86,10,0.05
7468,403,12.0,8,0.0
7469,288,204.65,7,0.0
7470,698,352.94,7,0.0
7470,168,417.43,3,0.1
7470,137,247.72,4,0.0
7471,165,141.22,1,0.2
7471,4,493.06,10,0.0
7471,405,365.55,8,0.0
7472,443,155.43,9,0.2
7472,577,62.3,1,0.05
7472,235,395.49,2,0.0
7472,326,139.94,1,0.2
7473,322,163.37,9,0.0
7474,502,115.83,10,0.2
7474,924,451.8,1,0.1
7474,199,310.53,9,0.05
7474,536,166.52,4,0.05
7475,482,44.16,10,0.05
7475,49,83.32,9,0.15
7475,220,177.36,3,0.1
7475,416,239.46,9,0.15
7476,954,208.84,4,0.15
7476,676,463.35,8,0.2
7476,186,250.93,6,0.05
7477,312,471.34,2,0.2
7477,134,418.8,2,0.15
7477,103,267.62,10,0.1
7478,571,195.23,5,0.2
7478,945,154.01,6,0.2
7478,176,475.48,1,0.1
7478,876,351.39,8,0.1
7478,765,394.79,5,0.2
7479,57,355.08,2,0.1
7479,283,65.2,1,0.0
7479,620,13.34,10,0.2
7479,648,463.26,3,0.15
7479,345,289.82,1,0.1
7480,805,251.81,10,0.05
7480,315,436.31,7,0.15
7480,461,484.56,6,0.2
7480,100,259.44,9,0.05
7480,206,385.51,1,0.05
7481,275,63.31,3,0.1
7481,508,415.08,10,0.15
7481,757,32.39,6,0.0
7481,227,154.36,8,0.15
7481,723,252.65,1,0.0
7482,546,247.88,2,0.15
7482,416,398.66,8,0.05
7483,598,462.51,9,0.1
7484,856,142.08,8,0.2
7485,144,346.4,2,0.05
7485,872,441.0,3,0.1
7485,347,34.09,9,0.05
7485,372,281.86,8,0.05
7485,395,226.47,5,0.0
7486,319,32.69,9,0.15
7486,511,26.5,5,0.2
7486,830,50.01,7,0.0
7486,835,246.19,4,0.0
7487,491,458.0,9,0.15
7487,714,297.72,4,0.05
7488,367,32.75,1,0.2
7489,687,174.64,7,0.0
7489,223,408.88,8,0.1
7489,399,146.66,6,0.1
7490,178,113.87,7,0.0
7490,217,214.12,10,0.1
7491,796,227.27,10,0.15
7491,305,293.9,4,0.05
7492,886,171.74,10,0.2
7493,588,48.7,8,0.0
7493,891,471.49,9,0.1
7493,406,409.11,9,0.0
7494,524,401.92,1,0.2
7494,142,132.81,3,0.1
7494,443,445.53,8,0.05
7494,274,156.05,4,0.05
7494,619,26.42,4,0.1
7495,552,149.82,1,0.2
7495,710,332.35,5,0.05
7495,747,30.51,10,0.1
7496,656,223.42,7,0.15
7496,767,357.84,8,0.0
7497,318,57.68,10,0.2
7497,703,205.58,4,0.0
7497,485,223.96,6,0.15
7498,483,70.63,1,0.2
7499,901,85.78,9,0.15
7500,328,364.75,5,0.0
7500,164,421.56,10,0.1
7500,506,103.91,6,0.0
7500,711,254.1,8,0.0
7500,137,434.41,9,0.2
7501,147,468.13,2,0.15
7501,80,81.18,7,0.0
7502,129,415.59,9,0.0
7502,910,20.41,2,0.2
7503,623,156.53,1,0.2
7503,901,322.82,8,0.1
7503,983,314.24,1,0.05
7504,261,227.48,6,0.15
7504,423,445.11,4,0.15
7505,116,39.49,3,0.05
7505,989,200.06,6,0.15
7505,290,404.89,3,0.0
7506,279,323.99,2,0.2
7506,522,37.5,9,0.2
7506,857,82.91,4,0.2
7506,292,255.89,5,0.05
7506,722,242.88,3,0.0
7507,524,110.17,2,0.2
7508,912,245.94,4,0.0
7508,88,485.55,10,0.15
7508,720,91.12,1,0.1
7509,725,408.68,2,0.2
7509,846,82.74,5,0.0
7509,415,71.25,10,0.05
7509,808,171.82,7,0.2
7509,859,282.35,4,0.05
7510,946,440.9,5,0.1
7511,677,428.01,9,0.15
7511,644,443.41,2,0.1
7511,430,210.67,9,0.15
7512,283,373.76,2,0.0
7513,124,215.25,6,0.1
7513,430,107.6,3,0.0
7513,723,272.3,2,0.05
7514,852,331.93,9,0.0
7514,403,230.55,9,0.2
7514,257,303.82,1,0.15
7515,814,237.55,4,0.0
7516,576,464.74,3,0.05
7516,959,267.97,2,0.0
7516,244,77.66,6,0.05
7516,634,106.0,9,0.1
7516,171,439.3,8,0.0
7517,242,172.26,2,0.15
7517,129,232.01,2,0.2
7517,903,183.92,7,0.1
7517,884,63.56,8,0.15
7517,167,120.35,1,0.05
7518,13,452.12,5,0.2
7518,906,357.05,9,0.15
7518,492,28.49,4,0.15
7518,924,495.73,9,0.1
7519,383,363.01,7,0.15
7519,486,479.34,7,0.05
7519,652,68.11,5,0.0
7520,691,359.16,3,0.2
7520,103,306.39,4,0.05
7521,749,296.71,8,0.2
7521,233,27.64,1,0.0
7522,31,219.68,2,0.1
7522,938,417.28,7,0.05
7522,785,198.45,6,0.15
7523,539,27.35,10,0.2
7523,681,251.03,4,0.1
7523,64,271.76,3,0.2
7523,813,33.24,5,0.1
7523,65,15.24,6,0.15
7524,131,210.36,7,0.05
7524,757,38.72,7,0.05
7525,768,82.43,4,0.15
7525,608,21.9,2,0.1
7525,454,162.3,9,0.2
7526,998,275.22,4,0.0
7526,345,478.44,7,0.0
7526,846,151.5,7,0.0
7527,112,444.0,8,0.05
7527,193,439.28,3,0.2
7527,210,81.98,8,0.1
7527,9,36.77,5,0.1
7527,909,124.0,3,0.2
7528,846,158.16,9,0.1
7528,848,405.9,9,0.0
7529,734,235.05,10,0.2
7529,335,350.07,6,0.2
7530,197,179.64,1,0.2
7530,618,303.03,7,0.1
7530,990,52.12,3,0.2
7530,489,351.43,9,0.1
7530,159,345.7,2,0.2
7531,377,413.25,5,0.1
7531,670,109.46,6,0.05
7531,336,111.6,9,0.1
7531,236,92.93,5,0.15
7531,613,436.01,2,0.0
7532,996,363.41,6,0.2
7533,754,147.8,3,0.05
7533,583,396.5,2,0.05
7533,764,81.54,3,0.15
7533,731,348.62,3,0.2
7534,752,194.17,2,0.2
7534,552,181.11,6,0.1
7534,618,185.08,7,0.0
7534,762,120.74,7,0.15
7534,218,70.0,8,0.05
7535,747,137.81,8,0.15
7535,638,331.9,6,0.15
7535,386,484.91,8,0.15
7535,828,482.41,10,0.1
7535,985,295.11,3,0.0
7536,195,73.67,9,0.15
7537,200,48.91,10,0.2
7537,496,243.49,10,0.0
7537,32,493.1,3,0.15
7537,181,214.58,8,0.0
7538,223,110.5,10,0.15
7538,567,57.13,1,0.05
7538,140,320.16,8,0.0
7538,221,336.12,2,0.05
7539,150,297.05,2,0.2
7539,443,249.62,4,0.15
7540,510,415.86,8,0.1
7540,385,88.76,9,0.15
7541,39,97.46,10,0.0
7542,699,414.02,2,0.15
7542,308,325.39,5,0.15
7543,963,86.96,9,0.2
7543,419,128.03,4,0.0
7543,887,229.19,5,0.2
7543,534,356.07,9,0.15
7543,551,363.24,2,0.1
7544,831,391.63,2,0.1
7544,14,237.66,5,0.2
7545,26,240.78,8,0.05
7545,814,262.08,7,0.15
7545,389,316.05,8,0.0
7545,88,261.77,4,0.1
7545,965,147.63,10,0.2
7546,392,237.16,6,0.1
7546,898,130.7,7,0.1
7546,302,345.15,6,0.1
7547,6,379.51,4,0.05
7547,870,263.68,10,0.05
7547,349,166.79,7,0.2
7547,602,70.05,4,0.0
7548,556,361.87,3,0.2
7548,982,78.69,9,0.1
7548,232,26.96,5,0.0
7548,106,104.46,6,0.2
7549,512,375.56,7,0.15
7550,365,52.8,3,0.1
7551,751,249.66,1,0.0
7551,394,257.78,9,0.0
7551,187,105.14,3,0.2
7551,116,296.98,2,0.0
7551,889,423.04,2,0.2
7552,987,397.59,10,0.2
7552,658,361.4,1,0.1
7553,144,189.81,10,0.2
7553,504,198.38,10,0.2
7553,240,296.1,9,0.2
7553,287,463.33,3,0.0
7553,780,278.31,9,0.05
7554,780,400.79,1,0.05
7554,962,316.91,7,0.05
7554,326,415.66,8,0.05
7555,355,374.81,9,0.1
7555,609,232.54,6,0.0
7556,891,362.05,3,0.1
7556,910,413.76,8,0.15
7557,901,446.79,9,0.05
7557,529,339.27,2,0.0
7557,318,351.15,3,0.0
7557,535,333.03,2,0.0
7557,147,53.02,6,0.15
7558,228,58.33,1,0.15
7558,595,180.53,8,0.15
7559,295,334.88,3,0.2
7559,636,402.86,4,0.0
7559,210,336.08,8,0.1
7560,914,82.99,10,0.05
7560,196,53.66,1,0.1
7561,782,215.47,5,0.1
7561,950,28.16,4,0.15
7561,575,77.78,4,0.15
7561,555,220.84,2,0.1
7561,55,306.78,9,0.05
7562,278,222.3,9,0.05
7562,603,189.73,7,0.2
7563,98,48.52,6,0.1
7563,428,338.38,2,0.05
7563,616,116.04,9,0.0
7563,621,190.84,2,0.0
7564,32,49.31,6,0.2
7564,40,318.26,10,0.0
7565,877,401.08,5,0.05
7566,775,363.47,3,0.1
7566,812,292.02,5,0.0
7566,656,470.17,7,0.0
7567,916,432.64,7,0.15
7567,370,106.54,1,0.15
7568,834,235.42,7,0.1
7568,521,341.4,2,0.2
7569,861,55.65,3,0.2
7570,664,292.66,5,0.0
7570,647,45.18,8,0.05
7570,731,479.99,5,0.0
7571,983,252.03,1,0.05
7571,959,259.31,8,0.05
7571,889,129.58,2,0.15
7571,797,138.36,5,0.2
7571,862,272.88,6,0.15
7572,978,184.87,8,0.15
7572,480,336.37,9,0.05
7573,74,370.69,9,0.15
7573,654,231.89,4,0.05
7574,152,221.65,9,0.05
7574,389,231.31,1,0.0
7574,324,151.58,2,0.15
7574,921,390.4,6,0.2
7575,336,43.97,9,0.05
7576,238,467.58,6,0.0
7576,225,101.86,5,0.05
7576,708,58.87,3,0.0
7576,821,312.15,9,0.2
7577,134,77.07,5,0.05
7577,226,260.31,4,0.1
7577,713,135.9,3,0.2
7577,857,343.6,8,0.0
7577,454,95.42,3,0.05
7578,161,392.43,4,0.0
7579,821,493.32,3,0.05
7580,292,277.88,5,0.1
7580,874,442.6,5,0.0
7581,104,417.3,5,0.2
