order_id,customer_id,employee_id,order_date,required_date,shipped_date,ship_via,freight,ship_name,ship_city,ship_region,ship_country,order_status,payment_method
7018,2625,60,2024-12-29,2025-01-05,2025-01-03,USPS,40.58,Acosta Ltd,Vancouver,Arizona,Canada,Processing,Credit Card
7019,3119,293,2025-04-12,2025-04-20,2025-04-15,UPS,13.92,Werner-Arnold,Seattle,Vermont,USA,Delivered,UPI
7020,1511,352,2025-04-18,2025-04-27,2025-04-23,USPS,60.84,"Dawson, Miles and Little",Mumbai,Virginia,India,Shipped,Net Banking
7021,779,495,2026-04-10,2026-04-16,2026-04-17,FedEx,9.32,French LLC,Manchester,Arizona,UK,Shipped,Cash
7022,2395,178,2024-01-29,2024-02-02,2024-02-04,DHL,89.03,"Guzman, Lewis and Watson",Hyderabad,Massachusetts,India,Delivered,Debit Card
7023,1812,266,2025-11-13,2025-11-23,2025-11-20,UPS,56.04,"Espinoza, Morales and Garcia",Hyderabad,Nebraska,India,Shipped,Net Banking
7024,3216,486,2024-07-04,2024-07-07,2024-07-07,USPS,88.07,Stewart-Smith,Chicago,North Carolina,USA,Delivered,Net Banking
7025,1182,464,2023-09-01,2023-09-06,2023-09-03,UPS,47.01,"Morgan, Bond and Lee",Manchester,Hawaii,UK,Delivered,Credit Card
7026,46,371,2025-10-05,2025-10-13,2025-10-07,USPS,17.29,Frey Inc,Mumbai,Alabama,India,Delivered,Credit Card
7027,3543,204,2023-11-06,2023-11-16,2023-11-09,DHL,94.12,Cochran-Chase,London,Idaho,UK,Shipped,Debit Card
7028,136,124,2023-12-17,2023-12-27,2023-12-20,DHL,40.58,Pruitt PLC,Bangalore,Ohio,India,Processing,Credit Card
7029,4151,394,2023-10-16,2023-10-22,2023-10-17,DHL,54.05,"Rocha, Stokes and Harper",Toronto,Missouri,Canada,Shipped,Credit Card
7030,2280,483,2026-02-20,2026-03-01,2026-02-24,DHL,17.88,"Wilson, Gentry and Garrett",Mumbai,Oregon,India,Processing,Cash
7031,691,466,2025-02-22,2025-02-26,2025-02-26,FedEx,8.39,Rogers-Johnston,Bangalore,Arizona,India,Shipped,Debit Card
7032,13,86,2026-05-31,2026-06-05,2026-06-02,FedEx,77.87,"Walker, Mcfarland and Jenkins",Vancouver,West Virginia,Canada,Shipped,Net Banking
7033,320,442,2025-06-02,2025-06-06,2025-06-05,DHL,70.18,"Hamilton, Keller and Jones",Mumbai,Colorado,India,Shipped,UPI
7034,2038,45,2023-08-04,2023-08-07,2023-08-06,FedEx,7.06,May PLC,Hyderabad,Ohio,India,Delivered,Net Banking
7035,3865,335,2024-03-08,2024-03-15,2024-03-15,UPS,99.9,Mann PLC,Seattle,Rhode Island,USA,Shipped,UPI
7036,1205,255,2025-02-10,2025-02-13,2025-02-17,FedEx,94.68,Hull-Miles,Hyderabad,Alaska,India,Delivered,Debit Card
7037,2282,97,2026-02-09,2026-02-12,2026-02-13,UPS,88.72,Hernandez PLC,New York,Nevada,USA,Shipped,UPI
7038,2829,13,2024-06-28,2024-07-03,2024-07-02,DHL,99.93,Jones and Sons,Manchester,Indiana,UK,Delivered,Cash
7039,4041,144,2024-09-29,2024-10-06,2024-10-03,UPS,21.22,Martin-Taylor,Vancouver,Oregon,Canada,Delivered,Cash
7040,3266,497,2025-12-12,2025-12-19,2025-12-14,DHL,43.72,Williams-Williams,London,Wyoming,UK,Shipped,Credit Card
7041,3977,150,2024-06-18,2024-06-23,2024-06-22,FedEx,96.93,"Jones, Hickman and Crawford",Manchester,New Mexico,UK,Shipped,Net Banking
7042,696,468,2025-10-11,2025-10-16,2025-10-14,FedEx,11.67,Cruz-Moran,London,Oklahoma,UK,Processing,Credit Card
7043,824,81,2024-08-21,2024-08-28,2024-08-27,FedEx,14.62,Price Inc,Chicago,Ohio,USA,Shipped,Credit Card
7044,3739,204,2023-11-06,2023-11-11,2023-11-12,USPS,62.99,Stein Ltd,Seattle,Vermont,USA,Processing,Debit Card
7045,3349,376,2024-02-11,2024-02-16,2024-02-12,USPS,22.16,Santos Inc,Vancouver,Washington,Canada,Delivered,Debit Card
7046,387,195,2025-03-17,2025-03-23,2025-03-18,FedEx,92.21,Hahn-Jordan,London,Pennsylvania,UK,Delivered,UPI
7047,2105,110,2025-08-22,2025-08-27,2025-08-27,FedEx,68.12,Jackson Inc,Manchester,Utah,UK,Shipped,Cash
7048,3200,147,2025-11-30,2025-12-05,2025-12-05,USPS,21.42,Decker Inc,Toronto,Nevada,Canada,Shipped,Net Banking
7049,1127,412,2025-11-11,2025-11-21,2025-11-17,USPS,8.52,Contreras and Sons,Hyderabad,Colorado,India,Delivered,UPI
7050,2190,200,2026-05-25,2026-05-30,2026-05-26,DHL,93.45,"Chan, Golden and Mendez",Bangalore,Virginia,India,Processing,UPI
7051,3896,38,2026-02-22,2026-02-26,2026-02-28,UPS,31.75,Brown LLC,Vancouver,Iowa,Canada,Delivered,Credit Card
7052,2083,75,2025-01-27,2025-01-31,2025-01-28,USPS,67.33,"Romero, Simpson and Le",London,Pennsylvania,UK,Delivered,Debit Card
7053,3578,340,2024-02-18,2024-02-27,2024-02-25,FedEx,51.99,French-Walker,London,Arkansas,UK,Delivered,Cash
7054,1817,435,2024-10-06,2024-10-13,2024-10-08,UPS,74.09,Greene-Peters,Toronto,Texas,Canada,Delivered,UPI
7055,4010,30,2026-06-25,2026-07-04,2026-07-01,UPS,83.95,"Jacobs, Mathis and Garcia",London,North Carolina,UK,Shipped,Net Banking
7056,797,216,2023-08-23,2023-08-30,2023-08-24,DHL,83.13,"Hughes, Rodriguez and Farmer",New York,Pennsylvania,USA,Shipped,Credit Card
7057,2180,114,2025-11-19,2025-11-26,2025-11-26,DHL,43.78,Howard-Cooper,Manchester,Arkansas,UK,Shipped,Debit Card
7058,4945,247,2023-12-08,2023-12-12,2023-12-15,UPS,74.55,Webster and Sons,Seattle,California,USA,Delivered,Net Banking
7059,1699,124,2025-05-08,2025-05-16,2025-05-12,DHL,61.77,"Martinez, Hartman and Parsons",Manchester,Alabama,UK,Shipped,Net Banking
7060,3774,183,2026-06-27,2026-07-06,2026-06-30,USPS,40.83,King Ltd,Vancouver,Oklahoma,Canada,Shipped,UPI
7061,4711,366,2025-04-15,2025-04-19,2025-04-17,USPS,92.1,"Miles, Holt and Porter",London,Arizona,UK,Processing,UPI
7062,100,109,2023-12-28,2024-01-02,2023-12-31,FedEx,45.21,Brock PLC,Hyderabad,Kentucky,India,Processing,UPI
7063,2893,103,2024-07-23,2024-07-28,2024-07-30,UPS,16.4,Elliott-Baker,Manchester,Louisiana,UK,Shipped,Credit Card
7064,109,9,2025-12-18,2025-12-25,2025-12-23,FedEx,84.48,Wilkins Inc,Bangalore,Minnesota,India,Shipped,Cash
7065,822,392,2026-01-25,2026-01-31,2026-01-29,DHL,43.03,"Cook, Kerr and Mason",London,Utah,UK,Delivered,UPI
7066,4878,342,2025-04-26,2025-04-30,2025-05-01,USPS,38.58,"Duffy, Baker and Ross",Bangalore,Florida,India,Processing,Net Banking
7067,4724,385,2026-01-30,2026-02-02,2026-01-31,UPS,77.73,Sutton Ltd,Manchester,Oklahoma,UK,Delivered,Credit Card
7068,4448,26,2025-11-17,2025-11-27,2025-11-20,DHL,10.6,"Valdez, Freeman and Thomas",Chicago,Minnesota,USA,Delivered,UPI
7069,2232,463,2024-09-20,2024-09-28,2024-09-21,DHL,8.55,Thomas-Montgomery,Bangalore,Colorado,India,Processing,Cash
7070,2444,90,2023-08-16,2023-08-21,2023-08-22,DHL,60.64,"Howard, Spears and Shea",Chicago,Maine,USA,Delivered,Debit Card
7071,817,75,2025-06-10,2025-06-14,2025-06-13,DHL,59.2,Stewart and Sons,Manchester,Nevada,UK,Delivered,UPI
7072,575,312,2026-06-04,2026-06-14,2026-06-05,DHL,35.65,"Ferguson, Gibson and Mullins",Vancouver,Wisconsin,Canada,Delivered,Net Banking
7073,378,61,2026-02-16,2026-02-20,2026-02-17,UPS,17.33,"Drake, Lee and Davis",Toronto,Colorado,Canada,Delivered,Debit Card
7074,1239,356,2024-10-08,2024-10-16,2024-10-10,FedEx,88.26,Warren Ltd,Bangalore,New York,India,Shipped,Cash
7075,993,241,2025-04-05,2025-04-10,2025-04-12,USPS,37.1,Hays-Chambers,Chicago,Delaware,USA,Shipped,Cash
7076,989,448,2025-02-25,2025-03-01,2025-02-26,USPS,95.28,Aguilar-Smith,Manchester,North Dakota,UK,Shipped,Credit Card
7077,969,253,2026-06-23,2026-06-29,2026-06-27,FedEx,40.61,Franklin Group,Seattle,Missouri,USA,Processing,UPI
7078,2868,22,2025-03-16,2025-03-22,2025-03-19,USPS,26.25,Blake Group,Manchester,Colorado,UK,Delivered,Credit Card
7079,1244,61,2024-02-20,2024-02-26,2024-02-27,UPS,34.48,"Fernandez, Graham and Tate",Chicago,Wyoming,USA,Shipped,Net Banking
7080,3110,357,2024-11-13,2024-11-22,2024-11-15,USPS,97.43,"Anderson, Morton and Ross",Seattle,Rhode Island,USA,Delivered,UPI
7081,1860,304,2025-11-20,2025-11-27,2025-11-27,USPS,5.21,"Cuevas, Leonard and Webb",London,Rhode Island,UK,Shipped,Net Banking
7082,925,357,2023-10-02,2023-10-07,2023-10-03,DHL,29.49,Wood-Moore,Manchester,Delaware,UK,Shipped,UPI
7083,1802,317,2025-09-03,2025-09-09,2025-09-07,USPS,33.14,Underwood-Phillips,Seattle,West Virginia,USA,Delivered,Debit Card
7084,1548,190,2024-03-24,2024-03-30,2024-03-26,DHL,10.99,Underwood-Crawford,Bangalore,California,India,Shipped,UPI
7085,910,257,2024-02-13,2024-02-16,2024-02-19,DHL,41.72,Love and Sons,New York,Indiana,USA,Processing,Debit Card
7086,2754,491,2024-12-04,2024-12-12,2024-12-07,USPS,58.07,White-Harris,Mumbai,Georgia,India,Shipped,Credit Card
7087,1155,102,2024-03-14,2024-03-22,2024-03-21,DHL,5.43,"Myers, Johnson and Meyer",Toronto,Michigan,Canada,Delivered,Credit Card
7088,4886,32,2025-10-11,2025-10-21,2025-10-18,DHL,95.79,Greene-Johns,Mumbai,South Carolina,India,Processing,Cash
7089,2571,198,2025-06-25,2025-07-01,2025-06-29,USPS,23.41,Cox Inc,Vancouver,Idaho,Canada,Delivered,Cash
7090,3313,384,2024-12-31,2025-01-05,2025-01-06,UPS,56.76,Smith LLC,Toronto,Wyoming,Canada,Shipped,UPI
7091,2522,251,2024-07-10,2024-07-13,2024-07-11,FedEx,32.3,Saunders and Sons,Seattle,Michigan,USA,Processing,UPI
7092,4980,423,2024-01-23,2024-01-29,2024-01-28,DHL,20.31,Watson-Gutierrez,Mumbai,North Carolina,India,Shipped,Debit Card
7093,4193,424,2024-12-15,2024-12-20,2024-12-22,USPS,39.96,"Hall, Beck and Allen",New York,South Carolina,USA,Processing,Net Banking
7094,113,151,2024-02-05,2024-02-08,2024-02-07,DHL,48.73,"Dawson, Smith and Miller",Vancouver,Washington,Canada,Delivered,Net Banking
7095,2299,278,2024-03-07,2024-03-11,2024-03-09,USPS,54.64,Hendricks-Small,Bangalore,Pennsylvania,India,Delivered,Cash
7096,4825,407,2024-07-08,2024-07-13,2024-07-11,UPS,89.58,Mcguire LLC,London,Washington,UK,Delivered,Net Banking
7097,4476,265,2026-07-11,2026-07-18,2026-07-13,UPS,68.31,Campbell Inc,Mumbai,Tennessee,India,Processing,Net Banking
7098,218,201,2025-11-05,2025-11-10,2025-11-12,UPS,26.86,"Walker, Neal and Mcbride",Toronto,New York,Canada,Delivered,Cash
7099,1125,300,2024-05-23,2024-05-30,2024-05-27,DHL,80.08,"Owens, Davenport and Vargas",Vancouver,Utah,Canada,Shipped,Net Banking
7100,122,441,2025-11-14,2025-11-20,2025-11-20,USPS,52.92,"Russo, Williams and Hernandez",Chicago,Georgia,USA,Shipped,UPI
7101,4772,94,2024-01-17,2024-01-27,2024-01-22,UPS,62.58,"Thomas, Davis and Vasquez",London,Nevada,UK,Shipped,UPI
7102,2640,498,2025-12-18,2025-12-25,2025-12-23,USPS,16.87,"Holmes, Shaw and Delgado",Bangalore,Utah,India,Processing,UPI
7103,4951,42,2023-09-27,2023-10-01,2023-10-02,UPS,42.93,"Reyes, Hensley and Martin",London,Utah,UK,Shipped,Net Banking
7104,3857,83,2025-04-17,2025-04-21,2025-04-18,FedEx,74.72,Stone-Jensen,Manchester,Minnesota,UK,Delivered,UPI
7105,3664,400,2025-05-29,2025-06-01,2025-06-03,FedEx,69.97,"Cook, Gordon and Hayes",Hyderabad,Indiana,India,Shipped,Credit Card
7106,3865,333,2024-10-03,2024-10-08,2024-10-06,DHL,70.32,Camacho-Butler,Mumbai,Wyoming,India,Processing,Debit Card
7107,3623,499,2026-07-17,2026-07-21,2026-07-23,DHL,35.97,"Mills, Patel and Gonzalez",New York,Maryland,USA,Delivered,Debit Card
7108,4446,444,2025-08-28,2025-09-05,2025-08-29,USPS,90.75,Edwards LLC,Hyderabad,South Dakota,India,Processing,UPI
7109,3634,477,2024-05-06,2024-05-14,2024-05-10,DHL,16.79,"Morris, Murphy and Jones",Bangalore,Florida,India,Processing,Debit Card
7110,3845,13,2025-07-15,2025-07-22,2025-07-19,UPS,23.32,"Hawkins, Lopez and Johnson",Chicago,North Dakota,USA,Shipped,Credit Card
7111,1336,186,2023-10-02,2023-10-05,2023-10-06,UPS,5.7,Rogers-Hall,Hyderabad,Kansas,India,Delivered,UPI
7112,4214,62,2025-10-19,2025-10-25,2025-10-26,FedEx,64.13,"Hayden, Moore and Benitez",Vancouver,Idaho,Canada,Processing,Net Banking
7113,1492,360,2025-06-07,2025-06-14,2025-06-10,FedEx,39.77,Graham-Herman,Bangalore,Montana,India,Processing,Cash
7114,3817,89,2023-09-29,2023-10-05,2023-10-06,DHL,78.67,Fernandez Group,London,Ohio,UK,Shipped,Debit Card
7115,1389,308,2024-10-29,2024-11-03,2024-11-03,FedEx,22.29,"Horton, Mason and Miller",Vancouver,Massachusetts,Canada,Processing,Cash
7116,4517,146,2026-05-21,2026-05-29,2026-05-26,DHL,17.92,Garrett LLC,Manchester,Florida,UK,Delivered,UPI
7117,2412,374,2024-06-09,2024-06-19,2024-06-11,USPS,47.55,"Wilkinson, Lewis and Pruitt",Seattle,California,USA,Delivered,UPI
7118,1931,234,2025-12-01,2025-12-04,2025-12-08,UPS,24.58,"Lopez, Watson and Brady",Toronto,Mississippi,Canada,Delivered,Credit Card
7119,3609,44,2024-02-19,2024-02-27,2024-02-22,UPS,17.59,Davis Ltd,Vancouver,Montana,Canada,Shipped,Credit Card
7120,3220,438,2023-09-14,2023-09-23,2023-09-16,USPS,65.35,Joseph-Shepard,New York,New Mexico,USA,Shipped,UPI
7121,4568,379,2024-08-25,2024-09-03,2024-08-27,USPS,9.84,Smith Inc,Vancouver,Kentucky,Canada,Processing,Credit Card
7122,1742,212,2023-08-15,2023-08-24,2023-08-17,UPS,41.67,Ramirez LLC,Toronto,Missouri,Canada,Processing,Net Banking
7123,955,349,2025-01-25,2025-02-04,2025-01-28,DHL,26.51,"Kramer, Harper and Velazquez",London,Georgia,UK,Delivered,Cash
7124,4520,209,2025-01-20,2025-01-28,2025-01-25,UPS,53.15,Collins-Huynh,London,Virginia,UK,Processing,Net Banking
7125,3198,376,2024-06-18,2024-06-22,2024-06-22,DHL,89.23,"Flynn, Horn and Davis",Bangalore,California,India,Delivered,Credit Card
7126,2015,450,2024-01-29,2024-02-05,2024-01-30,UPS,81.4,Perez-Cardenas,New York,Utah,USA,Shipped,Credit Card
7127,1931,191,2024-09-24,2024-09-28,2024-09-28,DHL,68.79,Martin-Reynolds,Chicago,Pennsylvania,USA,Processing,Cash
7128,3645,133,2026-03-04,2026-03-12,2026-03-05,USPS,9.72,Davis Inc,Chicago,New Jersey,USA,Shipped,UPI
7129,413,411,2024-06-07,2024-06-17,2024-06-13,UPS,69.65,Perez-Turner,Chicago,South Dakota,USA,Delivered,UPI
7130,3425,55,2026-02-08,2026-02-12,2026-02-11,UPS,84.28,Rodgers-Daniels,Manchester,New York,UK,Shipped,Credit Card
7131,1127,486,2025-01-25,2025-02-04,2025-01-30,FedEx,39.38,"Gutierrez, Jones and Schmidt",Hyderabad,Oklahoma,India,Delivered,Credit Card
7132,1877,474,2025-09-16,2025-09-19,2025-09-21,DHL,23.1,Hunt-Brown,Mumbai,Colorado,India,Delivered,Net Banking
7133,2649,326,2024-02-11,2024-02-15,2024-02-14,UPS,29.98,Armstrong-Hernandez,Hyderabad,Delaware,India,Delivered,Cash
7134,4627,217,2026-02-19,2026-02-22,2026-02-25,UPS,51.38,Bryant and Sons,Toronto,Kentucky,Canada,Shipped,Net Banking
7135,3831,7,2025-09-29,2025-10-02,2025-10-03,FedEx,93.31,Leach-Aguilar,New York,Florida,USA,Processing,Credit Card
7136,3439,149,2023-09-30,2023-10-03,2023-10-03,UPS,21.91,Wilson and Sons,Seattle,Indiana,USA,Processing,UPI
7137,181,424,2024-05-07,2024-05-11,2024-05-13,FedEx,48.16,"Morris, Hawkins and Noble",Manchester,Iowa,UK,Delivered,UPI
7138,1656,468,2025-06-03,2025-06-09,2025-06-06,USPS,23.06,Hayes-Jennings,Hyderabad,Alabama,India,Delivered,UPI
7139,3550,56,2024-11-18,2024-11-26,2024-11-24,UPS,32.58,"Humphrey, Fox and Salinas",London,Washington,UK,Processing,Credit Card
7140,547,128,2025-12-02,2025-12-09,2025-12-03,UPS,44.41,Stevens-Sharp,London,New Jersey,UK,Processing,Cash
7141,1092,448,2025-09-01,2025-09-10,2025-09-04,UPS,49.81,Stevens and Sons,Bangalore,Kentucky,India,Processing,Debit Card
7142,3359,404,2025-04-08,2025-04-16,2025-04-12,USPS,97.08,Heath-Hendrix,Chicago,Missouri,USA,Processing,UPI
7143,2663,387,2025-01-21,2025-01-30,2025-01-26,FedEx,96.28,Smith Group,Manchester,Montana,UK,Delivered,Credit Card
7144,3071,252,2025-02-28,2025-03-09,2025-03-03,UPS,61.47,Martin PLC,Seattle,Virginia,USA,Shipped,UPI
7145,4980,131,2024-03-19,2024-03-25,2024-03-20,DHL,48.18,Cobb Ltd,Vancouver,Delaware,Canada,Processing,UPI
7146,2052,306,2025-11-05,2025-11-08,2025-11-11,FedEx,50.63,Carpenter and Sons,Hyderabad,Florida,India,Shipped,Credit Card
7147,2537,336,2025-09-12,2025-09-21,2025-09-19,UPS,57.84,"Martin, Peters and Green",London,Nebraska,UK,Delivered,Credit Card
7148,625,260,2025-06-06,2025-06-12,2025-06-10,FedEx,53.51,Green-Tyler,Toronto,Florida,Canada,Processing,Cash
7149,4422,50,2026-02-07,2026-02-13,2026-02-11,FedEx,9.17,Jefferson LLC,Seattle,Indiana,USA,Shipped,Credit Card
7150,4167,336,2025-02-01,2025-02-08,2025-02-04,DHL,86.44,"Murillo, Jordan and Martin",Manchester,Tennessee,UK,Delivered,Debit Card
7151,2860,208,2023-09-17,2023-09-27,2023-09-19,FedEx,58.47,Keller-Sanders,Chicago,Montana,USA,Shipped,Credit Card
7152,709,4,2024-09-19,2024-09-26,2024-09-22,DHL,90.35,Hinton-Davis,Bangalore,Ohio,India,Processing,Debit Card
7153,581,209,2024-06-01,2024-06-09,2024-06-04,USPS,21.4,"Sloan, Harris and Peterson",New York,Kentucky,USA,Delivered,Credit Card
7154,57,273,2024-09-25,2024-10-05,2024-10-01,FedEx,34.29,"Davis, Levy and Barrett",Vancouver,Pennsylvania,Canada,Shipped,Net Banking
7155,1357,82,2025-05-25,2025-05-30,2025-05-30,USPS,79.96,Moore LLC,Manchester,Minnesota,UK,Processing,Debit Card
7156,641,431,2024-04-29,2024-05-06,2024-05-04,DHL,55.95,Salas Ltd,Bangalore,Delaware,India,Delivered,Credit Card
7157,4033,103,2024-07-22,2024-07-27,2024-07-26,FedEx,27.5,"Fleming, Wells and Zimmerman",Toronto,New Jersey,Canada,Shipped,Net Banking
7158,2024,46,2024-11-10,2024-11-14,2024-11-11,UPS,79.34,"Swanson, Perez and Bennett",Bangalore,Oklahoma,India,Processing,UPI
7159,4756,113,2026-03-21,2026-03-27,2026-03-24,DHL,68.38,Miller Group,London,North Dakota,UK,Processing,UPI
7160,4708,141,2024-12-29,2025-01-01,2025-01-04,DHL,92.66,Frost-Rojas,New York,Pennsylvania,USA,Shipped,Net Banking
7161,1101,117,2025-11-27,2025-12-07,2025-12-04,UPS,14.14,"Watson, Frederick and Jackson",Seattle,South Dakota,USA,Processing,Credit Card
7162,3599,194,2026-03-16,2026-03-19,2026-03-19,USPS,99.44,Berry-Gonzalez,Manchester,Kansas,UK,Delivered,UPI
7163,1181,189,2024-01-01,2024-01-07,2024-01-07,USPS,61.36,Lee-Norris,Vancouver,Indiana,Canada,Shipped,Net Banking
7164,2045,68,2024-12-26,2025-01-03,2024-12-29,FedEx,90.46,Thompson-Ross,Vancouver,Oregon,Canada,Shipped,Credit Card
7165,1442,281,2025-05-17,2025-05-27,2025-05-19,UPS,57.23,Alvarez-Diaz,Toronto,North Dakota,Canada,Shipped,Net Banking
7166,957,500,2024-06-12,2024-06-17,2024-06-13,UPS,62.29,"Coleman, Clark and Rowe",Vancouver,Mississippi,Canada,Processing,Net Banking
7167,4280,323,2023-12-08,2023-12-13,2023-12-12,UPS,54.74,Murillo-Jones,Bangalore,New York,India,Delivered,UPI
7168,1394,204,2025-01-10,2025-01-18,2025-01-16,USPS,83.27,"Johnson, Kelley and Stephens",Manchester,Iowa,UK,Processing,Net Banking
7169,4147,270,2024-10-27,2024-11-04,2024-11-01,FedEx,64.23,Buchanan-Wyatt,Hyderabad,Idaho,India,Processing,Debit Card
7170,1546,376,2024-05-16,2024-05-19,2024-05-19,FedEx,50.44,"Lawson, Frazier and Burns",London,Illinois,UK,Shipped,Debit Card
7171,2455,491,2025-04-13,2025-04-21,2025-04-17,FedEx,31.91,Glenn-Johnson,Manchester,Delaware,UK,Shipped,Debit Card
7172,2116,13,2023-11-16,2023-11-23,2023-11-22,USPS,93.52,Lynch LLC,London,Colorado,UK,Delivered,Net Banking
7173,3167,394,2024-11-12,2024-11-19,2024-11-19,FedEx,10.05,Parker and Sons,New York,North Dakota,USA,Delivered,Debit Card
7174,3610,301,2024-05-26,2024-05-29,2024-05-29,UPS,16.09,Porter-Moore,Vancouver,Nebraska,Canada,Processing,Credit Card
7175,3488,412,2023-11-15,2023-11-24,2023-11-16,DHL,44.78,"Munoz, Miller and Shields",London,Kentucky,UK,Delivered,Debit Card
7176,4581,342,2025-10-14,2025-10-18,2025-10-20,FedEx,46.7,Mcbride Group,Toronto,Montana,Canada,Delivered,UPI
7177,1232,487,2024-08-14,2024-08-17,2024-08-18,FedEx,96.35,"Jacobs, Collins and Fuller",London,New Jersey,UK,Processing,Net Banking
7178,3785,75,2026-05-11,2026-05-16,2026-05-15,USPS,26.44,"Sosa, Cooper and Bullock",Vancouver,Rhode Island,Canada,Processing,UPI
7179,4277,357,2024-07-05,2024-07-14,2024-07-06,DHL,72.88,"Weeks, James and Austin",Chicago,North Dakota,USA,Delivered,Cash
7180,3045,404,2025-12-28,2026-01-05,2026-01-04,DHL,70.53,Estrada-Hughes,London,Missouri,UK,Shipped,Credit Card
7181,3578,460,2024-04-29,2024-05-09,2024-05-06,UPS,46.91,"Lowe, Wilson and Owen",Hyderabad,Arizona,India,Processing,Cash
7182,2623,73,2024-05-18,2024-05-27,2024-05-19,USPS,49.68,Reynolds and Sons,Toronto,New Jersey,Canada,Processing,Cash
7183,3526,259,2026-06-04,2026-06-10,2026-06-11,FedEx,99.83,Cox Group,Toronto,Idaho,Canada,Shipped,UPI
7184,4435,334,2025-12-20,2025-12-28,2025-12-23,UPS,25.78,Pollard-Huang,Toronto,Oregon,Canada,Processing,UPI
7185,4538,47,2025-02-06,2025-02-15,2025-02-08,UPS,6.72,Garcia-Richard,London,South Carolina,UK,Delivered,UPI
7186,1981,453,2026-04-20,2026-04-29,2026-04-22,FedEx,68.48,Herman-Wallace,Manchester,Mississippi,UK,Delivered,Cash
7187,1963,4,2024-05-21,2024-05-29,2024-05-26,USPS,70.82,Owens-Wilson,Chicago,Hawaii,USA,Delivered,UPI
7188,28,144,2026-06-15,2026-06-24,2026-06-19,FedEx,8.32,Byrd-Davis,Seattle,Michigan,USA,Processing,Credit Card
7189,4692,178,2025-07-16,2025-07-20,2025-07-23,UPS,72.99,Harris-Stokes,Toronto,Utah,Canada,Processing,Cash
7190,3531,167,2025-04-25,2025-05-01,2025-04-29,DHL,38.88,"Coleman, Peterson and Romero",Toronto,Alabama,Canada,Processing,Credit Card
7191,4534,37,2026-06-25,2026-07-05,2026-06-30,UPS,82.38,"Parks, Fisher and Brown",London,Ohio,UK,Shipped,Debit Card
7192,3153,331,2025-10-13,2025-10-17,2025-10-15,DHL,20.78,"Jacobs, Gonzalez and Reed",London,Michigan,UK,Processing,Net Banking
7193,799,494,2025-03-01,2025-03-05,2025-03-03,DHL,82.38,"Carter, Lewis and Terry",London,New Mexico,UK,Delivered,Credit Card
7194,1275,42,2024-05-20,2024-05-26,2024-05-27,USPS,24.65,Nelson-Crawford,Mumbai,Nebraska,India,Delivered,Net Banking
7195,319,408,2024-04-09,2024-04-15,2024-04-15,USPS,62.2,Hernandez Group,Mumbai,Missouri,India,Processing,UPI
7196,3778,117,2025-08-26,2025-09-05,2025-09-01,USPS,95.25,Dyer-Hubbard,Vancouver,Texas,Canada,Processing,UPI
7197,843,12,2025-01-17,2025-01-24,2025-01-20,USPS,17.01,Stokes-Lindsey,Hyderabad,Rhode Island,India,Shipped,Cash
7198,2233,382,2024-12-24,2024-12-27,2024-12-26,DHL,60.52,Rios-Hughes,Vancouver,North Dakota,Canada,Processing,Credit Card
7199,1584,122,2026-03-10,2026-03-13,2026-03-15,DHL,19.8,"Schultz, Compton and Garner",Manchester,Kentucky,UK,Delivered,UPI
7200,2653,149,2025-01-14,2025-01-21,2025-01-21,DHL,99.82,"Lamb, Allen and Nash",Hyderabad,Minnesota,India,Delivered,UPI
7201,747,458,2024-08-18,2024-08-24,2024-08-25,UPS,38.36,"Johnson, Little and King",Toronto,Massachusetts,Canada,Shipped,Cash
7202,3533,439,2025-02-08,2025-02-12,2025-02-10,UPS,93.13,Simpson-Burke,Mumbai,Kansas,India,Delivered,Credit Card
7203,2850,219,2023-07-31,2023-08-04,2023-08-07,FedEx,16.77,"Nelson, Decker and Warren",Hyderabad,Oklahoma,India,Processing,Debit Card
7204,4036,72,2025-04-01,2025-04-07,2025-04-07,FedEx,53.6,May LLC,Vancouver,Massachusetts,Canada,Processing,Credit Card
7205,1731,380,2024-12-20,2024-12-28,2024-12-26,UPS,12.26,Alexander LLC,Mumbai,Alaska,India,Delivered,Credit Card
7206,851,265,2024-09-29,2024-10-02,2024-10-04,FedEx,53.2,Mejia Group,Mumbai,Oklahoma,India,Processing,Cash
7207,1748,454,2025-10-15,2025-10-21,2025-10-17,FedEx,22.88,Hall-Robinson,Chicago,Alabama,USA,Processing,Cash
7208,676,323,2025-10-29,2025-11-07,2025-11-05,FedEx,86.55,Carpenter-Lopez,Seattle,Mississippi,USA,Processing,Debit Card
7209,4603,289,2026-02-20,2026-03-01,2026-02-26,FedEx,30.27,Russell Group,Chicago,Delaware,USA,Delivered,UPI
7210,4255,216,2024-11-04,2024-11-09,2024-11-09,FedEx,39.42,"Williams, Ellison and Shepherd",Bangalore,West Virginia,India,Processing,Cash
7211,3703,249,2023-09-06,2023-09-15,2023-09-11,USPS,57.87,Ellis Inc,New York,New Mexico,USA,Processing,Credit Card
7212,1462,144,2024-09-21,2024-09-28,2024-09-25,UPS,93.17,Smith-Hobbs,Manchester,Colorado,UK,Processing,UPI
7213,4710,272,2024-06-26,2024-07-05,2024-06-29,UPS,70.21,"Scott, Johnson and Garcia",London,Idaho,UK,Shipped,Credit Card
